ln_green_applications_total,ln_application_difference,ln_green_invention_applications,ln_green_utility_applications,ln_invention_application_difference,ln_utility_application_difference,ln_green_obtained_total,green_applications_total,green_innovation_dummy2,green_rate,green_rate_obtained,r_and_d_staff_rate,r_and_d_expenditure_10k,r_and_d_staff_count,ln_rnd_exp_over_total_assets,operating_cost1_over_assets_growth,operating_cost_growth,social_responsibility_score_growth,ln_environmental_investment,sumfine_over_total_assets_e3,sumfine_over_total_assets_original,ln_sumfine_over_total_assets_e3,sumfine,penalty_count,penalty_dummy,sum_news,sum_news_div100,sumfine_over_revenue_e3,sumfine_original_w_over_assets_e3,size,leverage,cashflow,firm_growth_w,firm_growth,historical_performance,market_power_517,market_power,capital_intensity,management_shareholding,pc,listing_age,state_owned,size_w,lev_w,cashflow_w,historical_performance_w,management_shareholding_w,pc_w,market_power_w,firm_growth_w,capital_intensity_w,id,pid,indid,year,analyst_attention01_mean,esg_increase,media_cover,cover_x_sumfine_over_assets_e3,province_max_penalty_count,province_max_penalty_amount,province_max_penalty_intensity,province_avg_penalty_intensity,province_industry_max_penalty_count,province_industry_max_penalty_amount,province_industry_avg_penalty_amount,province_industry_max_penalty_intensity,heavy_pollution,penalty_strengthen,env_subsidy_over_assets01,env_subsidy_over_assets0132,env_subsidy0132_x_sumfine_over_assets_e3,analyst_attention01_mean_x_sumfine_over_assets_e3,esg_increase_x_sumfine_over_assets_e3,quan_firm_strategy_index,green_executive,sumfine_over_assets_e3_nozero,aqi,pscore,ranorder,so2_div_e3,xsumfine,environmental_tax,emissions_trading_2007_start,carbon_trading_2013_start,word_count,ln_total_reduction_technology_environment_transformation_1000_over_word_count,province_industry_avg_penalty_amount,province_avg_penalty_count,province_avg_penalty_intensity,peers_mean_over_assets_e3_excluding_non_penalty
2.0794415,4.3307333,0.0,2.0794415,2.9957323,4.0430512,2.1972246,7.0,1.0,0.084337346,0.112676054,0.108843535,12684.22,512.0,-3.7246323,0.0,0.93219423,7.2199993,14.799748,0.0,,0.0,0.0,0.0,0.0,119.0,1.19,0.0,0.0,22.383087,0.4527527,0.011614729,0.30930012,0.30930012,0.009042,0.53055567,4.0855207,13.926918,18.1724,1.0,1.9459101,0.0,22.383087,0.4527527,0.011614729,0.009042,18.1724,1.0,4.0855207,0.30930012,13.926918,2407.0,16.0,26.0,2016.0,1.0,1.0,1.0,0.0,1.0,7.0,0.011203926,0.0004476297,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,120.416664,0.26690125046796576,0.90070105,0.039916668,0.011577724,0.0,1.0,0.0,,,0.0,0.074074075,0.0004476297,0.0
2.1972246,4.0943446,1.609438,1.609438,3.295837,3.5263605,1.3862944,8.0,1.0,0.11764706,0.06382979,0.09266256,15991.808,466.0,-3.7841396,1.0,1.7021339,-3.790001,18.269342,0.0,,0.0,0.0,0.0,0.0,210.0,2.1,0.0,0.0,22.674313,0.54543966,0.0039730826,0.3075965,0.3075965,0.104684,0.26686373,4.3449683,14.151336,17.4466,1.0,2.0794415,0.0,22.674313,0.54543966,0.0039730826,0.104684,17.4466,1.0,4.3449683,0.3075965,14.151336,2407.0,16.0,26.0,2017.0,0.0,0.0,1.0,0.0,9.0,596.0967,1.1420981,0.04963151,4.0,94.896,31.632002,0.04552163,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,105.25,0.31640187863272123,0.0020848708,0.025333334,0.022772064,0.0,1.0,0.0,61475.0,1.8358457,31.632002,1.3333334,0.04963151,0.0
2.7725887,4.317488,1.609438,2.4849067,3.1780539,3.9512436,0.6931472,15.0,1.0,0.16666667,0.03846154,0.16393787,19772.238,781.0,-3.7199616,0.0,1.022225,-0.13999939,18.445375,0.012330575,1.23305745e-05,0.012255172,10.06,2.0,1.0,259.0,2.59,0.025710713,0.012330575,22.822336,0.50744414,0.052493945,0.047357515,0.047357515,0.048948,0.29115242,4.3236265,14.353494,15.7306,1.0,2.1972246,0.0,22.822336,0.50744414,0.052493945,0.048948,15.7306,1.0,4.3236265,0.047357515,14.353494,2407.0,16.0,26.0,2018.0,0.0,1.0,1.0,0.012330575,9.0,170.0,0.1828802,0.023003342,6.0,71.5335,45.531166,0.1828802,1.0,1.0,1.0,1.0,0.012330575,0.0,0.012330575,2.0,0.0,0.012330575,98.333336,0.3232266047821544,0.20207475,0.016,0.027982458,1.0,1.0,0.0,66949.0,2.0362453,45.531166,1.7777778,0.023003342,0.07754626
2.3978953,4.2341065,1.609438,1.9459101,3.1780539,3.8286414,2.7080503,10.0,0.0,0.12658228,0.14141414,0.13440226,20361.26,570.0,-3.7934728,0.0,1.0598593,-16.29,18.775164,0.0,,0.0,0.0,0.0,0.0,235.0,2.35,0.0,0.0,22.925203,0.6166264,0.005044716,-0.01585027,-0.01585027,0.017334,0.21703902,4.3967943,14.572648,15.525,1.0,2.3025851,0.0,22.925203,0.6166264,0.005044716,0.017334,15.525,1.0,4.3967943,-0.01585027,14.572648,2407.0,16.0,26.0,2019.0,0.0,0.0,1.0,0.0,17.0,265.0,0.2773419,0.02826557,2.0,170.0,57.466667,0.065507635,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,114.916664,0.31354128681930554,0.27229172,0.013333333,0.032532327,1.0,1.0,0.0,71241.0,1.9727267,57.466667,2.3214285,0.02826557,0.0
2.7080503,4.1431346,0.6931472,2.6390574,3.1780539,3.6888795,2.3978953,14.0,1.0,0.18181819,0.15625,0.12902483,21578.053,561.0,-3.800565,1.0,1.1761372,0.36000013,20.479204,0.0,,0.0,0.0,0.0,0.0,142.0,1.42,0.0,0.0,22.990337,0.6347522,-0.0038036255,0.09297668,0.09297668,-0.048919,0.14370835,4.469001,14.612866,14.0068,1.0,2.3978953,0.0,22.990337,0.6347522,-0.0038036255,-0.048919,14.0068,1.0,4.469001,0.09297668,14.612866,2407.0,16.0,26.0,2020.0,0.0,0.0,1.0,0.0,6.0,121.0,0.12053429,0.004672016,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,101.833336,0.30309768539729176,0.92696995,0.011666667,0.033199962,1.0,1.0,0.0,76096.0,1.7707777,0.0,0.32142857,0.004672016,0.0
1.9459101,3.6635616,0.6931472,1.7917595,3.0910425,2.8903718,2.7725887,6.0,0.0,0.13333334,0.2173913,,34213.73,675.0,-3.5411491,1.0,,17.51,,,,,,0.0,0.0,,,,,23.191872,0.50708616,0.16729227,0.8529233,0.8529233,0.004693,0.38634196,,,13.5962,,2.4849067,0.0,23.191872,0.50708616,0.16729227,0.004693,13.5962,,,0.8529233,,2407.0,16.0,26.0,2021.0,0.0,1.0,1.0,,0.0,,,,0.0,,,,1.0,0.0,0.0,1.0,,,,2.0,0.0,,116.5,,0.1551462,0.0115,,1.0,1.0,0.0,83583.0,1.7195958,,0.0,,
0.6931472,2.3025851,0.6931472,0.0,2.3025851,0.0,0.0,1.0,0.0,0.09090909,0.0,0.14052449,13120.274,284.0,-4.116495,0.0,1.0,,18.864943,0.018637052,1.8637053e-05,0.01846551,15.0,1.0,1.0,17.0,0.17,0.035059355,0.018637054,22.80875,0.3040662,0.00022133639,-0.17728744,-0.17728744,0.052815,0.15154439,4.4572363,15.197402,2.3326,0.0,1.7917595,0.0,22.80875,0.3040662,0.00022133639,0.052815,2.3326,0.0,4.4572363,-0.17728744,15.197402,2408.0,15.0,26.0,2015.0,0.0,0.0,0.0,0.0,1.0,15.0,0.04758603,0.0012040561,1.0,15.0,1.6666666,0.018637052,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.018637052,125.833336,0.28906880411971797,0.9979007,0.08208333,-0.029169437,0.0,0.0,0.0,,,1.6666666,0.036363635,0.0012040561,0.0
0.0,1.9459101,0.0,0.0,1.3862944,1.3862944,0.0,0.0,0.0,0.0,0.0,0.13933237,17875.24,288.0,-3.8677387,1.0,1.3047001,0.14999962,19.697342,0.0058476385,5.8476385e-06,0.0058306074,5.0,1.0,1.0,30.0,0.3,0.008510289,0.0058476385,22.869251,0.30842134,0.0745286,0.37321448,0.37321448,0.025673,0.2027255,4.4116488,15.235397,2.3326,0.0,1.9459101,0.0,22.869251,0.30842134,0.0745286,0.025673,2.3326,0.0,4.4116488,0.37321448,15.235397,2408.0,15.0,26.0,2016.0,1.0,0.0,0.0,0.0,6.0,50.8,0.09573858,0.0033931127,5.0,50.8,11.732044,0.069330245,1.0,0.0,0.0,0.0,0.0,0.0058476385,0.0,1.0,0.0,0.0058476385,113.083336,0.3080344756615176,0.04894482,0.057916667,-0.011993613,0.0,0.0,0.0,34568.0,1.3956236,11.732044,0.5081967,0.0033931127,0.014705113
0.0,1.609438,0.0,0.0,1.609438,0.0,0.6931472,0.0,0.0,0.0,0.14285715,0.14638695,28185.646,314.0,-3.5328054,1.0,4.261492,2.289999,18.809355,0.09050343,9.050343e-05,0.08663946,87.2913,7.0,1.0,20.0,0.2,0.03927406,0.09050343,22.989714,0.3084199,0.03032493,2.1992931,2.7830272,0.061106,0.08363077,4.5262017,15.318819,2.3325,0.0,2.0794415,0.0,22.989714,0.3084199,0.03032493,0.061106,2.3325,0.0,4.5262017,2.1992931,15.318819,2408.0,15.0,26.0,2017.0,0.0,0.0,0.0,0.0,7.0,87.2913,0.3151779,0.012045746,7.0,87.2913,10.72913,0.09050343,1.0,1.0,0.0,1.0,0.09050343,0.0,0.0,1.0,0.0,0.09050343,110.333336,0.31921593459193953,0.3269903,0.041,-0.0013507272,0.0,0.0,0.0,38131.0,1.4717491,10.72913,0.84126985,0.012045746,0.0023039954
0.6931472,3.1354942,0.0,0.6931472,2.3025851,2.6390574,0.0,1.0,1.0,0.041666668,0.0,0.12945591,30728.86,276.0,-3.6236756,1.0,1.2732813,0.0,18.801142,0.029525021,2.9525021e-05,0.029097551,34.0,1.0,1.0,24.0,0.24,0.0121758785,0.029525021,23.166973,0.35327703,0.07850648,0.2563581,0.2563581,0.093078,0.0702506,4.5393314,15.502157,2.6526,0.0,2.1972246,0.0,23.166973,0.35327703,0.07850648,0.093078,2.6526,0.0,4.5393314,0.2563581,15.502157,2408.0,15.0,26.0,2018.0,0.0,0.0,0.0,0.0,14.0,555.0,0.1874739,0.020006085,9.0,54.0,18.0,0.09823748,1.0,0.0,0.0,1.0,0.029525021,0.0,0.0,1.0,0.0,0.029525021,95.0,0.3501645456840637,0.3618743,0.024833333,0.013124342,0.0,0.0,0.0,47414.0,1.6521455,18.0,2.1111112,0.020006085,0.0140871005
0.0,2.3025851,0.0,0.0,1.3862944,1.9459101,0.6931472,0.0,0.0,0.0,0.03846154,0.12228968,31613.754,282.0,-3.7999358,0.0,1.086476,-3.2199993,18.094027,0.0,,0.0,0.0,0.0,0.0,22.0,0.22,0.0,0.0,23.371624,0.4199817,0.054125514,0.07640833,0.07640833,0.079848,0.060941033,4.5471153,15.628354,3.0685,0.0,2.3025851,0.0,23.371624,0.4199817,0.054125514,0.079848,3.0685,0.0,4.5471153,0.07640833,15.628354,2408.0,15.0,26.0,2019.0,1.0,0.0,0.0,0.0,13.0,292.0,0.28784093,0.014844845,10.0,67.65,8.765,0.17244999,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,109.5,0.35336046881610617,0.5573403,0.021666666,0.016421162,0.0,0.0,0.0,51410.0,1.8421755,8.765,1.2698413,0.014844845,0.0
0.0,1.0986123,0.0,0.0,1.0986123,0.0,0.0,0.0,0.0,0.0,0.0,0.11876773,27120.578,293.0,-4.332055,0.0,0.79188544,5.8099995,14.33531,0.0,,0.0,0.0,0.0,0.0,27.0,0.27,0.0,0.0,23.750444,0.52589333,0.06722307,-0.17871544,-0.17871544,0.04925,0.097393975,4.5103035,15.939686,3.1015,0.0,2.3978953,0.0,23.750444,0.52589333,0.06722307,0.04925,3.1015,0.0,4.5103035,-0.17871544,15.939686,2408.0,15.0,26.0,2020.0,0.0,1.0,0.0,0.0,2.0,39.0,0.12600215,0.002115342,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,99.166664,0.3738767867381199,0.7273131,0.01775,0.020130577,0.0,0.0,0.0,56303.0,1.8194498,0.0,0.06349207,0.002115342,0.0
1.0986123,2.8903718,0.0,1.0986123,0.6931472,2.8332133,1.0986123,2.0,1.0,0.1,0.1,,57856.254,453.0,,1.0,,,,,,,,0.0,0.0,,,,,,,,,,0.059161,0.13394327,,,3.3516,,,0.0,,,,0.059161,3.3516,,,,,2408.0,15.0,26.0,2021.0,0.0,0.0,1.0,,0.0,,,,0.0,,,,1.0,0.0,0.0,0.0,,,,1.0,0.0,,102.25,,0.47402096,0.019,,0.0,0.0,0.0,57823.0,1.8474928,,0.0,,
2.7725887,6.1420374,0.6931472,2.7080503,4.304065,5.971262,3.2580965,15.0,0.0,0.03125,0.047984645,0.07795899,49823.215,1673.0,-3.813902,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,239.0,2.39,0.0,0.0,23.840479,0.50565964,0.054882452,-0.032415263,-0.032415263,0.050303,0.54410577,4.070851,13.866532,37.4032,1.0,1.7917595,0.0,23.840479,0.50565964,0.054882452,0.050303,37.4032,1.0,4.070851,-0.032415263,13.866532,2422.0,23.0,27.0,2015.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,,99.666664,0.37671853633693425,0.8533155,0.015416667,0.008843726,0.0,0.0,0.0,59264.0,1.3871714,0.0,0.0,0.0,0.0
2.6390574,5.5333896,0.6931472,2.5649493,4.2341065,5.220356,2.0794415,13.0,0.0,0.04887218,0.027667984,0.09562451,61316.37,1803.0,-3.6422813,1.0,1.077489,37.520004,0.0,0.0,,0.0,0.0,0.0,0.0,190.0,1.9,0.0,0.0,23.876425,0.51019186,0.07370424,0.10338378,0.10338378,0.024752,0.56785405,4.051291,14.031891,37.4792,1.0,1.9459101,0.0,23.876425,0.51019186,0.07370424,0.024752,37.4792,1.0,4.051291,0.10338378,14.031891,2422.0,23.0,27.0,2016.0,0.0,0.0,1.0,0.0,11.0,63.174255,0.09065438,0.0052170446,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,,100.75,0.3780247214513014,0.3895051,0.014583333,0.009009522,0.0,0.0,0.0,65314.0,1.3354876,0.0,0.5925926,0.0052170446,0.0
2.7725887,5.4553213,1.609438,2.4849067,4.356709,5.056246,2.3025851,15.0,1.0,0.060240965,0.06122449,0.12247799,84578.35,2240.0,-3.4992735,0.0,1.1468894,-36.870003,0.0,0.0,,0.0,0.0,0.0,0.0,160.0,1.6,0.0,0.0,24.055048,0.57187426,0.0393924,0.33493164,0.33493164,0.027149,0.71968067,3.9017665,14.240993,37.5091,1.0,2.0794415,0.0,24.055048,0.57187426,0.0393924,0.027149,37.5091,1.0,3.9017665,0.33493164,14.240993,2422.0,23.0,27.0,2017.0,0.0,0.0,1.0,0.0,31.0,300.5,0.31322324,0.023042396,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,,99.0,0.37260654311933755,0.5217896,0.01125,0.013138966,0.0,0.0,0.0,62240.0,2.0515828,0.0,1.7407408,0.023042396,0.0
3.0445225,5.293305,1.3862944,2.8903718,4.543295,4.6634393,2.5649493,20.0,1.0,0.0913242,0.06703911,0.12971486,111427.39,2593.0,-3.2714603,1.0,1.1875774,-6.050001,18.354334,0.04768249,4.768249e-05,0.04658057,140.0,3.0,1.0,159.0,1.59,0.085617535,0.04768249,24.102928,0.55845606,0.10059326,0.42998368,0.42998368,0.031561,0.90542823,3.7138574,14.199942,37.5275,1.0,2.1972246,0.0,24.102928,0.55845606,0.10059326,0.031561,37.5275,1.0,3.7138574,0.42998368,14.199942,2422.0,23.0,27.0,2018.0,1.0,1.0,1.0,0.04768249,4.0,140.0,0.38971442,0.03593861,3.0,140.0,140.0,0.04768249,1.0,1.0,1.0,1.0,0.04768249,0.04768249,0.04768249,2.0,0.0,0.04768249,78.666664,0.38792388064419947,0.10621997,0.0085,0.014409263,1.0,0.0,0.0,65171.0,1.8660244,140.0,1.1071428,0.03593861,
2.3978953,5.5529594,1.0986123,2.1972246,4.7184987,4.9904327,2.4849067,10.0,0.0,0.03731343,0.06285714,0.15635806,135095.31,3165.0,-3.1487126,0.0,1.0620682,7.1100006,18.769659,0.0,,0.0,0.0,0.0,0.0,146.0,1.46,0.0,0.0,24.172789,0.5583332,0.07040531,0.07855267,0.07855267,0.044202,0.9208301,3.6971774,14.257274,37.5287,1.0,2.3025851,0.0,24.172789,0.5583332,0.07040531,0.044202,37.5287,1.0,3.6971774,0.07855267,14.257274,2422.0,23.0,27.0,2019.0,1.0,1.0,1.0,0.0,6.0,123.0,0.12754929,0.011942259,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,76.666664,0.3832771678430824,0.48578352,0.0065833335,0.016392734,1.0,0.0,0.0,70317.0,1.8207611,0.0,1.1428572,0.011942259,0.0
2.0794415,5.187386,1.7917595,1.0986123,4.406719,4.5849676,1.3862944,7.0,0.0,0.03763441,0.0154639175,0.16271067,151629.34,3215.0,-3.0489464,1.0,1.0726738,-1.960001,17.846539,0.0,,0.0,0.0,0.0,0.0,188.0,1.88,0.0,0.0,24.18848,0.5621731,0.06939179,-0.0664577,-0.0664577,0.033578,0.7819067,3.8354096,14.297117,27.0113,1.0,2.3978953,0.0,24.18848,0.5621731,0.06939179,0.033578,27.0113,1.0,3.8354096,-0.0664577,14.297117,2422.0,23.0,27.0,2020.0,1.0,0.0,1.0,0.0,1.0,16.5,0.008260136,0.0005422419,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,76.416664,0.3856894244311354,0.254414,0.0060833334,0.01629173,1.0,0.0,0.0,79651.0,1.9550049,0.0,0.14285715,0.0005422419,0.0
2.0794415,4.2904596,1.0986123,1.7917595,3.7841897,3.4011974,2.0794415,7.0,0.0,0.0875,0.042168673,,179953.47,2588.0,-2.8637257,1.0,,,,,,,,0.0,0.0,,,,,24.17452,0.5520138,0.09027034,0.04939239,0.04939239,0.024941,0.81336784,,,27.333,,2.4849067,0.0,24.17452,0.5520138,0.09027034,0.024941,27.333,,,0.04939239,,2422.0,23.0,27.0,2021.0,0.0,0.0,1.0,,0.0,,,,0.0,,,,1.0,0.0,1.0,1.0,,,,1.0,0.0,,77.75,,0.16526075,0.00575,,1.0,0.0,0.0,84213.0,1.905621,,0.0,,
0.0,2.3025851,0.0,0.0,2.0794415,1.0986123,1.3862944,0.0,0.0,0.0,0.27272728,0.0730563,3639.8384,109.0,-4.1201186,0.0,1.0,,13.375448,0.0,,0.0,0.0,0.0,0.0,16.0,0.16,0.0,0.0,21.530153,0.25262374,-0.0013704043,-0.27648932,-0.27648932,0.061968,0.38991484,4.221739,14.2222805,2.1913,1.0,1.7917595,0.0,21.530153,0.25262374,-0.0013704043,0.061968,2.1913,1.0,4.221739,-0.27648932,14.2222805,2428.0,25.0,32.0,2015.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0016894981,0.000187722,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,,47.916668,0.2278854604280059,0.9432104,0.014416667,0.020667888,0.0,0.0,0.0,42818.0,1.1168485,0.0,0.11111111,0.000187722,0.0
1.9459101,2.8903718,1.3862944,1.3862944,2.1972246,2.3025851,0.0,6.0,1.0,0.25,0.0,0.09197531,3933.1787,149.0,-3.8806262,1.0,1.0160098,-12.0,14.894741,0.0,,0.0,0.0,0.0,0.0,17.0,0.17,0.0,0.0,21.36817,0.18766548,0.099596776,-0.25826272,-0.25826272,0.029108,0.07527162,4.544905,13.977988,1.8483,0.0,1.9459101,0.0,21.36817,0.18766548,0.099596776,0.029108,1.8483,0.0,4.544905,-0.25826272,13.977988,2428.0,25.0,32.0,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,46.583332,0.24087931287372946,0.9469497,0.011416667,0.01899252,0.0,0.0,0.0,42940.0,1.3274221,0.0,0.0,0.0,0.0
0.6931472,1.9459101,0.6931472,0.0,0.6931472,1.7917595,1.609438,1.0,0.0,0.125,0.4,0.06751337,1683.2444,101.0,-4.7621717,1.0,1.3752974,9.73,13.390894,0.0,,0.0,0.0,0.0,0.0,10.0,0.1,0.0,0.0,21.40099,0.2218091,0.054232344,0.5562591,0.5562591,-0.051626,0.1988865,4.4216714,14.09044,1.7976,0.0,2.0794415,0.0,21.40099,0.2218091,0.054232344,-0.051626,1.7976,0.0,4.4216714,0.5562591,14.09044,2428.0,25.0,32.0,2017.0,0.0,1.0,0.0,0.0,3.0,21.0,0.03986125,0.0050893566,1.0,3.0,0.8,0.0011171215,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,46.25,0.21311096102877425,0.25736007,0.012583333,0.018723499,0.0,0.0,0.0,47967.0,1.4425302,0.8,0.8888889,0.0050893566,0.0
1.0986123,2.3978953,0.6931472,0.6931472,1.609438,1.9459101,0.0,2.0,1.0,0.15384616,0.0,0.08410637,2514.6765,136.0,-4.330794,0.0,0.9665812,-8.77,0.0,0.0,,0.0,0.0,0.0,0.0,6.0,0.06,0.0,0.0,21.371035,0.19424424,0.024512403,0.001640091,0.001640091,0.00332,0.23451519,4.385522,13.982706,1.7976,0.0,2.1972246,0.0,21.371035,0.19424424,0.024512403,0.00332,1.7976,0.0,4.385522,0.001640091,13.982706,2428.0,25.0,32.0,2018.0,0.0,0.0,0.0,0.0,10.0,128.0,0.24155685,0.049614184,5.0,128.0,43.31446,0.24155685,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,43.75,0.21162528089446708,0.5378681,0.010083333,0.021376202,1.0,0.0,0.0,41730.0,1.6792196,43.31446,2.7777777,0.049614184,0.0
1.0986123,1.3862944,1.0986123,0.0,0.0,1.3862944,1.0986123,2.0,0.0,0.33333334,0.25,0.099395566,3560.0254,148.0,-4.044095,0.0,0.9556294,0.47000027,15.317799,0.024614377,2.4614377e-05,0.024316324,5.0,1.0,1.0,4.0,0.04,0.11948397,0.024614377,21.431957,0.27078986,-0.051223803,-0.10015772,-0.10015772,0.003922,0.1743645,4.444129,14.126098,1.7976,0.0,2.3025851,0.0,21.431957,0.27078986,-0.051223803,0.003922,1.7976,0.0,4.444129,-0.10015772,14.126098,2428.0,25.0,32.0,2019.0,0.0,0.0,0.0,0.0,5.0,157.0,0.26583552,0.038219236,1.0,10.0,5.0,0.024614377,1.0,0.0,1.0,1.0,0.024614377,0.0,0.0,1.0,0.0,0.024614377,49.666668,0.20018834692435472,0.8420053,0.009416667,0.024357868,1.0,0.0,0.0,48935.0,1.7722418,5.0,1.2222222,0.038219236,0.024614377
1.0986123,3.5263605,0.0,1.0986123,2.1972246,3.2580965,0.6931472,2.0,0.0,0.055555556,0.125,0.087994546,2590.1052,129.0,-4.450438,1.0,1.5671126,1.77,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,0.04,0.0,0.0,21.520233,0.30761218,0.056233633,0.6011799,0.6011799,-0.028949,0.19587052,4.418895,14.229939,1.7977,0.0,2.3978953,0.0,21.520233,0.30761218,0.056233633,-0.028949,1.7977,0.0,4.418895,0.6011799,14.229939,2428.0,25.0,32.0,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,42.0,0.22578719398074,0.50405395,0.008333333,0.023136146,1.0,0.0,0.0,49062.0,1.7419262,0.0,0.0,0.0,0.0
1.0986123,3.3672957,1.0986123,0.0,2.7725887,2.6390574,1.0986123,2.0,0.0,0.06451613,0.051282052,,4285.7207,108.0,-4.003819,0.0,,,,,,,,0.0,0.0,,,,,21.577204,0.34214902,0.04790124,-0.16947909,-0.16947909,0.010981,0.21796408,,,0.0173,,2.4849067,0.0,21.577204,0.34214902,0.04790124,0.010981,0.0173,,,-0.16947909,,2428.0,25.0,32.0,2021.0,0.0,1.0,1.0,,0.0,,,,0.0,,,,1.0,0.0,1.0,1.0,,,,1.0,0.0,,68.5,,0.16211157,0.00875,,1.0,0.0,0.0,55370.0,1.7982103,,0.0,,
0.6931472,3.0445225,0.0,0.6931472,2.3978953,2.3978953,1.609438,1.0,0.0,0.045454547,0.26666668,0.14776951,16869.12,159.0,-4.284808,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,72.0,0.72,0.0,0.0,23.228388,0.6477596,-0.054609247,-0.12111889,-0.12111889,0.054191,0.18981083,4.4418216,16.247383,24.7704,1.0,1.7917595,0.0,23.228388,0.6477596,-0.054609247,0.054191,24.7704,1.0,4.4418216,-0.12111889,16.247383,2431.0,19.0,48.0,2015.0,1.0,0.0,0.0,0.0,1.0,8.0,0.10652074,0.00096919836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,56.833332,0.2655000771319702,0.70734775,0.011416667,0.012969679,0.0,0.0,1.0,58473.0,0.63620603,0.0,0.027272727,0.00096919836,0.0
5.7620516,6.673298,5.669881,3.3672957,6.3080983,5.4930615,2.8332133,317.0,1.0,0.28610107,0.17391305,0.19633028,14604.401,214.0,-4.5380387,0.0,0.8940625,58.809998,0.0,0.0,,0.0,0.0,0.0,0.0,54.0,0.54,0.0,0.0,23.337458,0.6672699,0.0049091647,-0.11236039,-0.11236039,-0.018774,0.18260092,4.415123,16.343525,19.33,1.0,1.9459101,0.0,23.337458,0.6672699,0.0049091647,-0.018774,19.33,1.0,4.415123,-0.11236039,16.343525,2431.0,19.0,48.0,2016.0,0.0,0.0,0.0,0.0,4.0,32.0,0.06619183,0.0024496429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,61.083332,0.27242016819194576,0.58186245,0.01125,0.0116714155,0.0,0.0,1.0,68277.0,0.5324023,0.0,0.16949153,0.0024496429,0.0
1.609438,2.7725887,1.3862944,0.6931472,2.3978953,1.7917595,2.8332133,4.0,0.0,0.2,0.07804878,0.12625538,16270.153,176.0,-4.5680227,1.0,1.2794251,-48.86,0.0,0.0,,0.0,0.0,0.0,0.0,74.0,0.74,0.0,0.0,23.47545,0.6317836,0.014420869,0.3448981,0.3448981,0.009755,0.23250835,4.378114,16.235518,14.5023,1.0,2.0794415,0.0,23.47545,0.6317836,0.014420869,0.009755,14.5023,1.0,4.378114,0.3448981,16.235518,2431.0,19.0,48.0,2017.0,1.0,1.0,0.0,0.0,7.0,84.4738,0.04668907,0.0017183105,3.0,11.0,1.85,0.0054197973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,71.833336,0.2855329010697063,0.19635242,0.01025,0.010107128,0.0,0.0,1.0,76393.0,0.716481,1.85,0.34146342,0.0017183105,0.0
